,word,iliad_24,odyssey_1,corpus
3400,νεμεσίζετο,0,1,1
3401,κρατερῷ,1,0,6
3402,κύρεται,1,0,1
3403,ἐύ,0,2,29
3404,τοιγάρ,0,2,19
3405,θεάων,2,1,39
3406,ὀχῆας,1,0,4
3407,κυάνεον,1,0,3
3408,λίην,0,1,41
3409,σῇς,1,0,2
3410,ἐάσομεν,2,0,15
3411,ὀχήσονται,1,0,1
3412,ἀνερχομένῳ,0,1,3
3413,ἀμφαδόν,0,1,6
3414,τάδε,2,1,80
3415,ἀλύων,1,0,2
3416,ἐοικότι,0,1,1
3417,τά,8,6,306
3418,εἴα,1,0,13
3419,πόλεμον,1,1,69
3420,ἐπέοικεν,1,0,4
3421,ἀπήχθετο,1,0,5
3422,τοῖο,4,0,25
3423,ἀίεις,0,1,1
3424,λίσσεο,1,0,1
3425,καλέσειε,1,0,2
3426,κόνι,1,0,2
3427,ἔχευε,1,0,5
3428,Ἄρτεμις,1,0,19
3429,αὐλήν,1,0,7
3430,λυγρά,1,0,17
3431,ἀνέῳγεν,1,0,1
3432,ἄστεος,2,0,13
3433,τιν,1,1,70
3434,τελευτήν,0,1,2
3435,Ῥείθρῳ,0,1,1
3436,ῥά,2,0,96
3437,ῥεῖα,1,0,32
3438,διζήμενος,0,1,10
3439,ἄειραν,1,0,7
3440,μνηστῆρσι,0,2,17
3441,ἰκέλη,2,0,7
3442,ὀλέσσαι,1,0,4
3443,τοιαῦτά,0,1,4
3444,ποίπνυον,1,0,1
3445,Νιόβῃ,1,0,1
3446,ἔργον,0,1,70
3447,λιάζετο,1,0,1
3448,νόστου,0,1,9
3449,ᾕρεον,2,0,4
3450,τετράκυκλον,1,0,1
3451,ἐννεάπηχυ,1,0,1
3452,εἷσεν,0,1,10
3453,ἕλκεα,1,0,2
3454,μοι,33,14,745
3455,ἄγε,9,5,166
3456,Κρονίων,1,1,41
3457,δολόμητιν,0,1,3
3458,ἐρέσθαι,0,1,6
3459,μνήσατο,0,1,2
3460,εὐνῇ,0,1,15
3461,θανόντι,0,1,5
3462,φωριαμῶν,1,0,1
3463,μάχαι,1,0,4
3464,βουλεύουσι,1,0,3
3465,ᾤμωξέν,1,0,5
3466,ἠλακάτην,0,1,4
3467,ἔλθοι,0,2,33
3468,χρεώ,0,1,15
3469,ἰάνθη,1,0,7
3470,ἔφερεν,1,0,3
3471,πέσσει,1,0,3
3472,ἵξεσθαι,1,0,7
3473,ἄξετε,1,0,2
3474,δεῦρο,1,0,40
3475,ἕψεται,1,0,3
3476,κύνες,1,0,45
3477,ἄνδρας,2,0,43
3478,ἔβη,0,1,41
3479,ἔστω,0,1,21
3480,δοκέει,0,1,9
3481,ἐφοπλίσσαιτε,1,0,1
3482,ἑτάρων,1,0,35
3483,ἐπικλείουσ,0,1,1
3484,δόμοιο,0,1,7
3485,ἀφίκετο,0,1,13
3486,ἐμβεβαυῖα,1,0,1
3487,ἀγορεύειν,0,1,11
3488,ἔφατο,3,0,12
3489,κοίλας,1,0,14
3490,λαοῖσιν,1,0,7
3491,οὐδοῦ,0,1,12
3492,χείλεσι,0,1,3
3493,αὖ,2,6,169
3494,τῇσιν,2,0,8
3495,καλά,3,2,117
3496,ἀχνυμένη,1,0,3
3497,δυναμένοιο,0,1,2
3498,ἐξενάριξα,1,0,1
3499,γουνόν,0,1,3
3500,ἔκτοθεν,0,1,4
3501,ἀλίαστον,2,0,4
3502,ζυγόδεσμον,1,0,1
3503,ὠδύσαο,0,1,1
3504,θῖν,1,0,10
3505,τάλαντα,1,0,16
3506,μοί,3,0,31
3507,ἄνακτι,2,0,26
3508,ἔειπε,1,0,39
3509,δάκρυσιν,1,0,1
3510,ἐθέλῃσθα,1,0,18
3511,πομπόν,3,0,5
3512,Αὐτομέδων,3,0,14
3513,καλύψαντες,1,0,1
3514,τοῖον,1,2,33
3515,θύγατερ,0,1,9
3516,θοάς,2,0,17
3517,ἱέρευτο,1,0,1
3518,μεγάρων,0,1,14
3519,χαμᾶζε,1,0,29
3520,φώνησέν,3,0,34
3521,τάπητας,2,0,6
3522,ἀλλ,36,16,935
3523,ὄροφον,1,0,1
3524,τοῖς,1,0,62
3525,κελαινεφέϊ,1,0,4
3526,ἔσταν,1,0,16
3527,ἔτεκεν,1,0,5
3528,ὄψίν,1,0,1
3529,θέμεναι,1,0,7
3530,ἐεικοσάβοια,0,1,1
3531,ἀνδρῶν,5,5,336
3532,γε,22,13,627
3533,υἷας,4,0,35
3534,Ἀχιλλῆος,4,0,29
3535,ἥρωα,0,1,8
3536,ἄγρια,1,0,4
3537,θείη,0,1,7
3538,ἄλκιμον,0,1,24
3539,τίθει,0,1,32
3540,λαοί,2,0,47
3541,ἐπιμνησθείς,0,1,2
3542,ἐπέχευε,0,1,6
3543,οἰωνοί,1,0,9
3544,κλισμούς,0,1,8
3545,δόμεναι,0,1,23
3546,σῇ,1,0,15
3547,ἰδοίατο,0,1,3
3548,γεραιέ,3,0,13
3549,Ζῆν,1,0,8
3550,ἐείκοσιν,0,1,7
3551,λάχομεν,1,0,2
3552,ἐμούς,1,0,3
3553,πρόσθ,1,0,23
3554,ἐργάζοιο,1,0,1
3555,ἀδελφεόν,1,0,8
3556,ἔσθων,1,0,3
3557,χεῖρα,3,0,26
3558,Ἀχιλῆϊ,5,0,34
3559,γυναιξί,0,1,16
3560,Ὦπος,0,1,3
3561,δάμνησι,0,1,4
3562,βίηφιν,0,1,9
3563,κιόντα,1,0,7
3564,δύω,1,0,92
3565,ἐμνήσατο,1,0,1
3566,ἀνά,2,2,138
3567,Τρῶας,1,0,69
3568,ὥς,39,13,1438
3569,κρέα,1,1,23
3570,φῆ,1,0,10
3571,ὄρεξας,1,0,1
3572,Δαρδανίδης,1,0,4
3573,δμῳάων,0,1,3
3574,ἑοῖσιν,0,1,6
3575,διέπτατο,0,1,3
3576,ἐμή,0,1,18
3577,τάρπησαν,1,0,5
3578,ἐθέλεις,2,0,35
3579,τάφον,2,0,6
3580,Ἴμβρον,1,0,1
3581,πρότιθεν,0,1,1
3582,τετιμένος,1,0,2
3583,ἄγγελος,3,0,20
3584,Ἰδαίῳ,1,0,1
3585,κραδίῃ,1,0,6
3586,ζεύγνυσαν,1,0,1
3587,δυσομένου,0,1,1
3588,βίοτον,0,3,22
3589,ὅσσον,2,0,43
3590,ἔτερπον,0,1,1
3591,ἐριδαινέμεν,0,1,1
3592,ὅπως,1,3,55
3593,αἰσυμνητῆρι,1,0,1
3594,εἰσανιδών,1,0,2
3595,κράτος,2,2,28
3596,Ἱππόθοον,1,0,1
3597,δόρπα,1,0,2
3598,τε,84,42,2650
3599,ἕκαστοι,1,0,9
3600,ἐριούνιον,1,0,1
3601,πινόντων,0,1,1
3602,ἐΰτροχον,5,0,7
3603,ἄργυφον,1,0,1
3604,φίλ,0,1,17
3605,ἀργυρέοιο,1,1,8
3606,διαρραίσουσι,0,1,2
3607,ὠκέα,3,0,20
3608,ὀρώρει,1,0,26
3609,γούνων,1,0,25
3610,ταῦτά,2,1,25
3611,ποιητοῖο,0,2,10
3612,ἐσκίδναντ,1,0,1
3613,ἐνιαυτόν,0,1,13
3614,σοί,7,5,167
3615,δηρόν,1,1,38
3616,δίεπ,1,0,1
3617,οἴνοπα,0,1,10
3618,ἀγαθῷ,1,0,1
3619,πεπάσμην,1,0,1
3620,φέροι,1,0,12
3621,ἀπήνην,2,0,4
3622,ἔτρεφε,0,1,9
3623,δείσητ,1,0,1
3624,ἀνάρσιοι,1,0,6
3625,Ὑπερίονος,0,2,4
3626,αἰθομένας,0,2,3
3627,δαῖτας,0,1,4
3628,ἡγεῖτ,1,0,2
3629,ἀμφίεπον,1,0,1
3630,πῶς,2,2,43
3631,εἴρεο,0,1,1
3632,Ἰθάκης,0,3,37
3633,χόλον,1,2,24
3634,πατρώιός,0,1,2
3635,Εὐρύμαχ,0,1,8
3636,Ἀχαιοῖσιν,1,0,11
3637,δῆμος,1,0,7
3638,βριθύ,0,1,6
3639,ἀπονέοντο,1,0,3
3640,φάνη,1,0,28
3641,ὀνόσασθ,1,0,1
3642,μνηστήρεσσιν,0,1,8
3643,εἰν,1,1,36
3644,ἐνοσίχθων,0,1,40
3645,χλαίνῃ,1,0,1
3646,δῖαν,1,0,38
3647,ἀγχιμόλοιο,1,0,1
3648,εἰσί,1,1,19
3649,στιβαρόν,0,1,14
3650,οὐρανόν,2,2,67
3651,γέ,0,1,12
3652,γενεή,0,1,9
3653,σῷ,1,0,26
3654,πονέοντο,1,0,7
3655,κρίκον,1,0,1
3656,πρῆξις,1,0,4
3657,καταδύντα,1,0,12
3658,τράπεζαν,0,1,13
3659,αὐτῷ,5,2,166
3660,τρεψάμενοι,0,1,2
3661,ὑψηλήν,1,1,8
3662,κῆρα,1,0,34
3663,τοιόνδ,1,0,1
3664,πευθοίαθ,0,1,3
3665,ἀνέγνω,0,1,3
3666,με,13,4,293
3667,Τηλέμαχον,0,1,39
3668,ἔλεον,1,0,1
3669,ὁρόω,1,1,7
3670,Ἀντίφονόν,1,0,1
3671,ἔλυσεν,1,0,8
3672,ἠοῖ,1,0,15
3673,ὅττεό,0,1,2
3674,δώμασιν,2,2,6
3675,δαίνυ,1,0,4
3676,ἴδῃ,1,0,9
3677,ὀφθαλμοῦ,0,1,3
3678,λίπεν,1,0,13
3679,ἀΐξασαι,1,0,1
3680,βοήν,1,0,53
3681,ἱκέτην,1,0,3
3682,ἔστ,1,1,21
3683,ἄριστον,2,0,26
3684,θέλγει,1,1,5
3685,ὤϊξε,1,0,2
3686,κεῖθεν,1,1,11
3687,ἐυπλοκάμῳ,0,1,2
3688,μηρί,1,0,11
3689,σπερχόμενος,1,0,3
3690,ἐοικώς,1,0,27
3691,πείρων,1,0,4
3692,χαλεπήνῃ,1,0,7
3693,ἄμμι,0,1,16
3694,θάπτοιμεν,1,0,1
3695,εἴπῃσι,0,1,9
3696,γίγνεται,1,0,24
3697,πινυτός,0,1,1
3698,ἔπος,9,1,158
3699,περικαλλέα,0,1,23
3700,μάρνασθαι,1,0,9
3701,φαῖμεν,1,0,2
3702,ἐξῆρχε,2,0,7
3703,ἐπέεσσι,3,0,54
3704,κώκυσεν,1,0,3
3705,ἀγών,1,0,1
3706,ὅθι,1,2,90
3707,στενάχοντο,2,0,10
3708,ᾔνησ,1,0,1
3709,πατρίδος,0,2,22
3710,ἔπνευσ,1,0,1
3711,Σπάρτην,0,1,5
3712,ἐπιρρήσσεσκε,1,0,1
3713,προσηύδα,2,3,163
3714,ἰδών,5,0,119
3715,μιαρός,1,0,1
3716,τλαίη,1,0,3
3717,μυρόμενοι,1,0,3
3718,θάλαμον,1,0,21
3719,ὁδοιπόρον,1,0,1
3720,μέγα,5,3,306
3721,ἀμφιρύτῃ,0,2,4
3722,εἰλάτινος,1,0,1
3723,οἰωνόν,2,0,4
3724,Μάκαρος,1,0,1
3725,ἴδοντο,1,0,4
3726,Σπάρτηνδε,0,1,1
3727,ἐθέλει,1,0,13
3728,γήθησαν,1,0,2
3729,κῦδος,1,0,73
